metric,field,period,population,category,numerator,denominator,is_partial,provenance
ai_ack_purpose,math.RA,2024-10,all,code_computation,0,41,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,all,formalized,0,41,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,all,lit_review,0,41,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,all,research_assistance,0,41,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,all,substantial_research,0,41,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,all,writing,0,41,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,panel,code_computation,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,panel,formalized,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,panel,lit_review,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,panel,research_assistance,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,panel,substantial_research,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-10,panel,writing,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,all,code_computation,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,all,formalized,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,all,lit_review,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,all,research_assistance,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,all,substantial_research,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,all,writing,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,panel,code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,panel,formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,panel,lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,panel,research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,panel,substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-11,panel,writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,all,code_computation,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,all,formalized,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,all,lit_review,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,all,research_assistance,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,all,substantial_research,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,all,writing,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,panel,code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,panel,formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,panel,lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,panel,research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,panel,substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2024-12,panel,writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,all,code_computation,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,all,formalized,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,all,lit_review,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,all,research_assistance,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,all,substantial_research,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,all,writing,0,57,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,panel,code_computation,0,21,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,panel,formalized,0,21,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,panel,lit_review,0,21,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,panel,research_assistance,0,21,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,panel,substantial_research,0,21,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-01,panel,writing,0,21,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,all,code_computation,0,50,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,all,formalized,0,50,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,all,lit_review,0,50,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,all,research_assistance,0,50,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,all,substantial_research,0,50,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,all,writing,0,50,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,panel,code_computation,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,panel,formalized,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,panel,lit_review,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,panel,research_assistance,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,panel,substantial_research,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-02,panel,writing,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,all,code_computation,0,72,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,all,formalized,0,72,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,all,lit_review,0,72,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,all,research_assistance,0,72,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,all,substantial_research,0,72,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,all,writing,0,72,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,panel,code_computation,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,panel,formalized,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,panel,lit_review,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,panel,research_assistance,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,panel,substantial_research,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-03,panel,writing,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,all,code_computation,0,70,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,all,formalized,0,70,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,all,lit_review,0,70,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,all,research_assistance,0,70,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,all,substantial_research,0,70,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,all,writing,0,70,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,panel,code_computation,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,panel,formalized,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,panel,lit_review,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,panel,research_assistance,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,panel,substantial_research,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-04,panel,writing,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,all,code_computation,0,58,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,all,formalized,0,58,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,all,lit_review,0,58,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,all,research_assistance,1,58,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,all,substantial_research,0,58,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,all,writing,1,58,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,panel,code_computation,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,panel,formalized,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,panel,lit_review,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,panel,research_assistance,1,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,panel,substantial_research,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-05,panel,writing,1,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,all,code_computation,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,all,formalized,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,all,lit_review,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,all,research_assistance,1,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,all,substantial_research,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,all,writing,1,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,panel,code_computation,0,31,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,panel,formalized,0,31,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,panel,lit_review,0,31,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,panel,research_assistance,1,31,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,panel,substantial_research,0,31,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-06,panel,writing,0,31,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,all,code_computation,1,75,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,all,formalized,0,75,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,all,lit_review,0,75,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,all,research_assistance,0,75,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,all,substantial_research,0,75,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,all,writing,0,75,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,panel,code_computation,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,panel,formalized,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,panel,lit_review,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,panel,research_assistance,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,panel,substantial_research,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-07,panel,writing,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,all,code_computation,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,all,formalized,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,all,lit_review,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,all,research_assistance,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,all,substantial_research,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,all,writing,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,panel,code_computation,0,30,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,panel,formalized,0,30,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,panel,lit_review,0,30,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,panel,research_assistance,0,30,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,panel,substantial_research,0,30,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-08,panel,writing,0,30,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,all,code_computation,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,all,formalized,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,all,lit_review,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,all,research_assistance,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,all,substantial_research,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,all,writing,1,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,panel,code_computation,0,34,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,panel,formalized,0,34,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,panel,lit_review,0,34,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,panel,research_assistance,0,34,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,panel,substantial_research,0,34,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-09,panel,writing,0,34,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,all,code_computation,0,69,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,all,formalized,0,69,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,all,lit_review,0,69,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,all,research_assistance,0,69,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,all,substantial_research,0,69,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,all,writing,1,69,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,panel,code_computation,0,26,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,panel,formalized,0,26,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,panel,lit_review,0,26,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,panel,research_assistance,0,26,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,panel,substantial_research,0,26,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-10,panel,writing,0,26,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,all,code_computation,0,73,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,all,formalized,0,73,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,all,lit_review,0,73,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,all,research_assistance,0,73,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,all,substantial_research,0,73,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,all,writing,0,73,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,panel,code_computation,0,19,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,panel,formalized,0,19,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,panel,lit_review,0,19,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,panel,research_assistance,0,19,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,panel,substantial_research,0,19,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-11,panel,writing,0,19,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,all,code_computation,1,96,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,all,formalized,1,96,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,all,lit_review,0,96,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,all,research_assistance,1,96,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,all,substantial_research,1,96,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,all,writing,1,96,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,panel,code_computation,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,panel,formalized,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,panel,lit_review,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,panel,research_assistance,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,panel,substantial_research,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2025-12,panel,writing,0,24,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,all,code_computation,0,88,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,all,formalized,0,88,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,all,lit_review,0,88,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,all,research_assistance,0,88,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,all,substantial_research,0,88,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,all,writing,1,88,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,panel,code_computation,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,panel,formalized,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,panel,lit_review,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,panel,research_assistance,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,panel,substantial_research,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-01,panel,writing,0,35,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,all,code_computation,1,78,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,all,formalized,0,78,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,all,lit_review,1,78,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,all,research_assistance,0,78,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,all,substantial_research,0,78,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,all,writing,1,78,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,panel,code_computation,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,panel,formalized,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,panel,lit_review,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,panel,research_assistance,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,panel,substantial_research,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-02,panel,writing,0,39,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,all,code_computation,0,59,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,all,formalized,0,59,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,all,lit_review,0,59,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,all,research_assistance,0,59,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,all,substantial_research,0,59,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,all,writing,0,59,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,panel,code_computation,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,panel,formalized,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,panel,lit_review,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,panel,research_assistance,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,panel,substantial_research,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-03,panel,writing,0,20,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,all,code_computation,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,all,formalized,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,all,lit_review,0,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,all,research_assistance,1,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,all,substantial_research,2,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,all,writing,1,63,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,panel,code_computation,0,23,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,panel,formalized,0,23,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,panel,lit_review,0,23,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,panel,research_assistance,0,23,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,panel,substantial_research,1,23,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-04,panel,writing,0,23,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,all,code_computation,0,82,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,all,formalized,0,82,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,all,lit_review,0,82,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,all,research_assistance,1,82,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,all,substantial_research,0,82,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,all,writing,1,82,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,panel,code_computation,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,panel,formalized,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,panel,lit_review,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,panel,research_assistance,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,panel,substantial_research,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-05,panel,writing,0,27,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-06,all,code_computation,1,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-06,all,formalized,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_purpose,math.RA,2026-06,all,lit_review,1,84,False,fulltext:ai_tools.v3:tax5:sol+fable
